# Constructed from biom file
#OTU ID	Blank	MBC10S	MBC11S	MBC13S	MBC14S	MBC15S	MBC16S	MBC17S	MBC19S	MBC1S	MBC20S	MBC21S	MBC22S	MBC23S	MBC24S	MBC26S	MBC27S	MBC28S	MBC29S	MBC2S	MBC30S	MBC31S	MBC32S	MBC33S	MBC3S	MBC4S	MBC5S	MBC6S	MBC7S	MBC8S	MBC9S	MBSF1	MBSF10	MBSF11	MBSF12	MBSF13	MBSF14	MBSF15	MBSF16	MBSF17	MBSF19	MBSF2	MBSF20	MBSF22	MBSF23	MBSF24	MBSF25	MBSF26	MBSF28	MBSF3	MBSF30	MBSF31	MBSF32	MBSF4	MBSF5	MBSF6	MBSF7	MBSF8	MBSF9	R1D1BW	R1D2BW	R1D3BW	R2D1BW	R2D2BW	R2D3BW	R3D1BW	R3D2BW8532	R3D3BW
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__Candidatus_Amoebophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005039306591413022	0.0	0.0005326777299733661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.851192107426693e-05	0.00011888062008131434	0.0	0.0	8.822037449548973e-05	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Arcicella	0.0	0.0013095320146116205	0.0	0.0018849165251253158	0.0	0.0	0.0006991196271361989	0.0	0.0029842298886059017	0.0	0.00035859431030360985	0.0014666395902434622	0.00758259613648673	0.0	0.0002998419015428229	0.011785997059156204	0.0026745699002457715	0.00025648698328559823	0.00024694745506928246	0.0002347024308466052	0.0005668532558633884	0.0004957448566471123	0.009962081267248535	0.0007408264845468226	0.0	0.0002783361682387506	0.00042799669015892945	0.0005941770647653001	0.004111576910673976	0.003322968111700506	0.0018358563818581274	0.0006855053697920634	0.0015914482178782693	0.0	0.0	0.0036081953976584576	0.0	0.0	0.008397776703721604	0.0	0.0	0.0014395981377113452	0.0005590208308814876	0.01866549766969683	0.0035924558427302663	0.00022662604185027572	0.0003740950201351143	0.01609017142540641	0.0008062890546260835	0.0005168459476047421	0.0002048760499897562	0.004961460086825551	0.0019939818003842946	0.004866180048661801	0.004351066131397389	0.01633421151674821	0.002953409957913908	0.003399620927224044	0.0040554893945733686	0.0	0.0	0.0	0.0002853134881951544	0.0	0.00012793995351515023	0.00028671621711034165	0.0	0.0004911936004490913
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0003143830233167409	0.0	0.0021522862062368473	0.00012428021044782304	0.0009092854086435601	0.0	0.0	9.72226723271867e-05	0.0001286305986468061	0.0007797415713649191	0.0	0.0	6.770175121863153e-05	0.0	0.0	0.0	0.00014457134595923088	0.002351130680117984	0.0	0.00016764459346186087	0.00021256997094877065	0.0	0.00015705983979896342	0.0	0.0013073663330628437	0.00037111489098500076	0.00019973178874083374	0.0	0.0	0.0	0.0001805760375598158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003828777088597902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	0.0	0.0	0.0005739429883298259	0.0	0.00018720581942661531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007302394681842218	0.0003520894307154017	5.538785344373979e-05	0.0006383121682456494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001292190003618132	7.46316395505043e-05	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002051895866284786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015463120457708364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia	0.0	0.0	0.0	0.0	0.0	0.00017732854546260584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021264028352037802	0.0004339280700410955	0.0	0.0	0.0	0.0	0.00045325208370055144	0.00048412296723367734	0.0	0.0	0.0	0.0	0.0	0.0004713047891817424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013839393834550048	0.0
d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Falkowbacteria;f__Candidatus_Falkowbacteria;g__Candidatus_Falkowbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004504098729844158	0.0	0.0	7.569640694388373e-05	0.0	0.0	0.00021145480908651523	0.0	0.0	0.0	0.00011768859597505002	0.0001384338516912002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012545477355413375	0.0	0.0	0.0	0.0	0.00025108594671956213	8.563990134283365e-05	0.0	0.0	6.396997675757511e-05	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__uncultured;f__uncultured;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0002216606818282573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00411303221875238	0.0031828964357565387	0.0	6.571885473942474e-05	0.0006055712555510698	0.0	0.0	0.0002416626389560174	0.0	0.0	0.0007044841950502328	0.0016182181946569377	0.0001384338516912002	0.0012473805009480092	0.0020396343766524816	0.0007481900402702286	0.0	0.0066854800779412756	0.0011306005103853733	0.004589223519770539	0.0002657925046513688	0.0010151180074683681	0.0001600717121270329	0.00036058559099978363	0.00027600050181909424	0.00028303512096674953	0.00018051084569331208	0.00048279635649682963	0.009692473375613258	0.004067592336856906	0.0007536311318169361	0.0019496421693335553	0.0008270016023156045	0.0008422713606414056	0.0009704241194503871	0.00019029166522506314	0.0007017051434987018
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.0	0.00010338410641670687	0.0015783432179070213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005668532558633884	0.0	0.0	0.0	0.0001803263907672888	0.0	0.00019973178874083374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.657554177195804e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007616726331022926	0.0	0.0	0.0	0.0	0.0	0.0	0.00021145480908651523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009070751864543439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037662892007934317	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;__;__;__	0.0	0.00027569095044455166	0.0014826860531853836	0.00010356684203985252	0.00032092426187419767	0.0	5.178663904712584e-05	0.0	7.717835918808367e-05	0.0	0.0	6.769105801123671e-05	6.770175121863153e-05	0.0010854396030392309	0.0	0.0	0.0	0.00145342623861839	0.00013719303059404582	0.0	0.0	0.0	0.00022437119971280487	0.0007176756569047344	0.003426201424578487	0.0	0.0	0.00010333514169831305	0.00021498441363001182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022972662531587412	0.0	0.0	4.6144617230400075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Megaira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005331708431716048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.979044007584074e-05	0.0008561428247677083	0.00044011178839425215	0.0	0.0010078613182826044	0.0	0.0003278016799836099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002094052889792988	0.00020086875737564968	0.00010276788161140038	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14	0.0	0.0	0.0	0.0	0.0	0.00017732854546260584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012010929946251088	0.0	0.0	7.569640694388373e-05	0.0	0.0	0.0	7.088009450679268e-05	0.0	0.00012251899044351874	0.00017653289396257502	0.0	0.00024947610018960184	0.0024425251177196384	0.0007041788614308034	0.0	0.001948531882013035	0.0	0.0018438844499078057	0.00031009125542659694	0.001957727585831853	0.0001600717121270329	0.0	0.0	0.0	0.0	0.0002896778138980978	0.00035898049539308366	0.00020086875737564968	0.0	0.00019020899213010296	0.0	0.0001386016163080794	0.0001323305617432346	0.00015569318063868802	7.017051434987019e-05
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Inhella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022005589419712607	0.0	0.0005039306591413022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Sphaerotilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009140071597227512	0.0005104645227156713	0.0	0.0	0.0021194993944287444	0.0	0.0	0.005376993716771387	0.0	0.0	0.0002144082332761578	0.0015299517476756502	0.00039222924645840063	0.002020756411535775	0.0007050587968675245	0.0032128160552780407	0.0032124954997369078	0.0014446012228717328	0.00041993733242885295	0.002745339069862733	0.0010631700186054752	0.005655657470180909	0.0014086310667178897	0.007524219332195485	0.002985823610588383	0.00815879500873717	0.010289118204518789	0.0053429463452315815	0.0014957520641378486	0.003942049363497125	0.0008050150726226364	0.00042797023229273166	0.0006719388018814286	0.00020257159306565452	0.0004631569661013211	0.0	0.0
d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022662604185027572	0.0	0.0	0.0	0.0	0.00016390083999180495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022662604185027572	0.00022005589419712607	0.0	0.0005039306591413022	0.0	0.0002458512599877074	0.0	0.0007250842910488344	0.0	0.0	0.0	7.38352489478477e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021019127405939406	0.0	6.571885473942474e-05	0.0001766249495357287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030463319394056885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.844699859713026e-05	0.0	0.0	0.0	0.00032641173073543075	0.0003083036448342011	0.0	0.0	0.0	0.0	5.189772687956267e-05	0.00028068205739948076
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016390083999180495	0.0	0.00021752528731465033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium	0.0	0.0	0.0	0.0	0.0	0.0005024308788107166	0.0	0.0	0.0	0.0012995692856081983	0.0025400430313172366	0.0	0.0	0.002015816405644286	0.0007904922858856239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028478170387084053	0.0	0.0005064235833466602	0.000171170999828829	0.0	0.0005670407560543414	0.0009954820430354545	0.0	0.0	0.0	0.0	0.00040289074106715684	0.0	0.0	0.0006047167909695626	0.0	0.0	0.0	0.0	0.0	0.00012019519699992788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003286856035705636	0.0
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020144537053357842	0.0	0.0	0.00010078613182826043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__bac2nit3;g__bac2nit3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021019127405939406	0.0	0.0	0.0	0.0	0.0	0.0007249879168680521	0.0	0.0	0.0	0.0	0.00034608462922800057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004802151363810987	0.0	0.0	0.0	0.0	0.0	0.0003888955366758406	0.0003013031360634745	0.0003083036448342011	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001158310880568076	0.0011442906498250556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015103914934751087	0.0	0.0	0.0	0.0	0.0	0.0	0.0006043361116007353	0.00017604471535770085	0.0	0.00040314452731304173	0.0	0.0002868264699856587	0.0	0.0006888300764963927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.529330234343348e-05	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhapis	0.0	0.0	0.000526114405969007	0.0	0.0	0.0003103249545595602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036181320101307695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024076805007975443	0.0	0.0	0.0002453440392550463	0.0003505005586102653	0.0	0.0	0.0001426424998573575	0.0	0.0	0.00033182734767848483	0.0	0.00029422148993762503	0.0	0.00032431893024648236	0.0013849369224183516	0.0007701956296899412	0.0	0.0010750520728347779	0.0	0.0012702315099364884	0.0	0.0009426095783634848	0.0	0.0	0.0	0.0	0.0	0.0002896778138980978	0.0	0.0	0.0	0.0	0.0	7.46316395505043e-05	0.0	0.00027678787669100095	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005198277142432794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011114435942375924	0.0	0.0	0.0	0.0	0.0	9.260331056835282e-05	0.0	0.0002783361682387506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033417495915639387	0.0	0.0	0.0	0.0007753140021708792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Rickettsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002665854215858024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001496856601137611	0.00020144537053357842	0.00011002794709856304	0.0	0.00023516764093260768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.844699859713026e-05	0.0	0.0	0.00023932033026205577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SC-I-84;g__SC-I-84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002665854215858024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005061285566533899	0.0	0.0007390983000739098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia-Caballeronia-Paraburkholderia	0.00023578726748755568	0.0	0.000526114405969007	0.0	0.0	0.0	0.0	0.0	0.0	0.0006312193672954107	0.0	0.0	0.0	0.0008786892024603297	0.0	0.0	0.0	0.0	0.0	0.0	0.0003542832849146177	0.0	0.0	0.0	0.0019835902984401766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007302394681842218	0.0010562682921462052	8.308178016560969e-05	0.00023516764093260768	0.0	0.0003278016799836099	0.0	0.0005438132182866258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__uncultured;f__uncultured;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007302394681842218	0.00046211737781396475	0.0	0.0	0.0	0.0005326777299733661	8.859750155045628e-05	0.00021752528731465033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190	0.0	0.0	0.0	0.0	0.0	0.00014777378788550488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002552518059065268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033417495915639387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021950884895047333	0.0005699916177703269	0.0	0.0	0.0	0.0	9.01631953836444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
